cell_line,depmap_id,lineage,outer_fold,model,b2_fallback,b3_neighbor_cell_line,rmse_delta,nrmse_delta,pcc_delta,spearman_delta,signed_top50_overlap,pcc_context,rmse_gain_vs_b1,nrmse_gain_vs_b1,rmse_gain_vs_b4,nrmse_gain_vs_b4,rmse_gain_vs_cclr,outer_test_response_used_for_fit,report_order
TEN_ENDOMETRIUM,ACH-000397,uterus,1,RANK_D20_R10,,,0.3033092040401129,0.9365512238492,0.35764015348586814,0.2865042439887028,0.17,0.07856845570799365,0.0009244076405769963,0.0028543647722718557,-0.0002892798701890076,,-0.0001392259292851139,False,9
TUHR4TKB_KIDNEY,ACH-000495,kidney,1,RANK_D20_R10,,,0.3274234894241377,0.9326381716946841,0.3677367294858379,0.29541418449504586,0.12,0.07746876234983427,0.0011297275381982885,0.0032179335318656133,-0.0013436318745596032,,-0.0005157896460772915,False,9
UACC257_SKIN,ACH-000579,skin,0,RANK_D20_R10,,,0.3776304608780895,0.8515506649688959,0.5285472336296829,0.4129787045710231,0.1,0.17796934775978188,0.006233569965135688,0.014056600827693999,-0.003911197062413385,,-0.0028094585879417933,False,9
22RV1_PROSTATE,ACH-000956,prostate,1,RANK_D20_R30,,,0.41304371526284805,0.9624030315039922,0.2654638292026868,0.23938172520522452,0.05,0.0871238876516567,0.001535225391915418,0.003577116698848859,0.00023717886628304985,,0.00010207389182192994,False,10
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,central_nervous_system,2,RANK_D20_R30,,,0.21228681569795324,0.8868405190384219,0.49347668659079313,0.371798027124232,0.33,0.13469217443464193,0.0016995066270908687,0.0070997877768488316,-0.00023043261689595362,,-0.00018656716143644614,False,10
769P_KIDNEY,ACH-000411,kidney,3,RANK_D20_R30,,,0.26012279662942184,0.8889602838014921,0.46356345065445015,0.3342881221287572,0.37,0.10177850500328835,0.0008837509317507486,0.0030201869627681788,-0.00018933937509696408,,0.0007051364587883358,False,10
786O_KIDNEY,ACH-000649,kidney,2,RANK_D20_R30,,,0.18638155343709759,0.8751958197497298,0.5335394422230073,0.3899456120664623,0.35,0.2397266357109369,0.006843927602056071,0.032137176225493724,0.0014868308129549201,,0.0020143029060504247,False,10
8505C_THYROID,ACH-001307,thyroid,0,RANK_D20_R30,,,0.28520054671796885,0.848568119261874,0.5235593072364662,0.42160475301999994,0.24,0.12516238608941338,0.00226333277555113,0.00673418076758614,-0.0003058415866412645,,0.0004417329581960505,False,10
A2780_OVARY,ACH-000657,ovary,0,RANK_D20_R30,,,0.2738056740431912,0.8616068067285034,0.5064470033926863,0.40126659576042845,0.19,0.06819051963781175,-0.000589138927110322,-0.0018538918577228891,-0.0013082251242367282,,0.0003529885379947584,False,10
A375_SKIN,ACH-000219,skin,1,RANK_D20_R30,,,0.3843849806281522,0.8107345551753201,0.6392599229144633,0.4911929044733425,0.2,0.22605740597455168,0.007744270092811589,0.016334008052533378,-0.0012559568396537935,,-0.00027482452573057703,False,10
ACCMESO1_PLEURA,ACH-000086,mesothelioma,3,RANK_D20_R30,,,0.18929828553556477,0.8671290303712581,0.5245065761148259,0.3853546247669916,0.4,0.1583995782219361,0.002917988099220198,0.01336658799604562,0.0005677473391025312,,0.0005510649223376407,False,10
AGS_STOMACH,ACH-000880,gastric,0,RANK_D20_R30,,,0.28370132541975934,0.8786888638236121,0.47293685827597104,0.3654276292383516,0.22,0.08351795669939778,0.00022803853755692938,0.0007062882881404553,-0.0004496551308786345,,-0.0001461535034026351,False,10
BEN_LUNG,ACH-000603,lung,0,RANK_D20_R30,,,0.2785154033224897,1.025467110297874,0.2706830220710474,0.19978986011969324,0.21000000000000002,0.04200486746477211,-0.007791356347952305,-0.028687029816388265,-0.0028887906379624906,,-0.0003098715728481194,False,10
CAL120_BREAST,ACH-000212,breast,1,RANK_D20_R30,,,0.22248628042871302,0.8949152765658599,0.47039561107893424,0.36753783052320055,0.26,0.07768503325953169,-0.00010851541133774512,-0.0004364857876263395,-0.002631879259314518,,-0.00015209039089172927,False,10
CAL62_THYROID,ACH-000174,thyroid,3,RANK_D20_R30,,,0.23883891688167858,0.776447834499302,0.6437240200742848,0.49905898635306895,0.27,0.13421082918361268,0.0024956491075211196,0.008113172553721015,0.0009748157993664242,,0.0017272946347044182,False,10
CAOV3_OVARY,ACH-000713,ovary,2,RANK_D20_R30,,,0.2967769332251638,0.9061229168975292,0.43486417832071816,0.3374802310739891,0.23,0.0023853907912302556,-0.002501235775115962,-0.007636803277689341,-0.0018222705180219179,,-0.001330876234007794,False,10
CJM_SKIN,ACH-000458,skin,3,RANK_D20_R30,,,0.43356322421145616,0.8938180595581643,0.43573148481785456,0.34729902398656204,0.13,0.14512934438696246,0.004855198761790469,0.010009299898360857,0.0014612072348106353,,0.0016188571413504604,False,10
COLO668_LUNG,ACH-000803,lung,1,RANK_D20_R30,,,0.42280573517409803,0.9750886142096155,0.23423596777953068,0.2122735894856265,0.09,0.05794493514444708,-0.001609111124689755,-0.0037109854624771677,-0.0023464246396639465,,-0.0006454119213040177,False,10
COLO680N_OESOPHAGUS,ACH-000717,esophagus,2,RANK_D20_R30,,,0.2749104442968189,0.8848517527270168,0.4812101122679838,0.36211013434082095,0.25,0.0691473557768861,-0.0004964355398749953,-0.0015978725679119954,-0.0010157020407925987,,-0.00012447379255459134,False,10
COV434_OVARY,ACH-000123,ovary,1,RANK_D20_R30,,,0.3441815740404888,0.9722145136859384,0.25563350883363545,0.21691191238537977,0.06999999999999999,0.12071798282781707,0.00248740977541162,0.007026221237674379,-0.0013247083147603367,,-0.00014631200038861536,False,10
DMS273_LUNG,ACH-000749,lung,0,RANK_D20_R30,,,0.20953049756918257,0.9227254512416307,0.4125637480958496,0.3191713445122038,0.32,0.2466162528214703,0.006392364974779907,0.028150545740519006,0.0008854242190143302,,-0.00034647482892508075,False,10
EFM192A_BREAST,ACH-000117,breast,4,RANK_D20_R30,,,0.3761956556291311,0.9527459553748264,0.29947362148943774,0.24637822966927792,0.13,0.07842501962478383,-0.00011624588530878555,-0.000294402116025716,0.0006518184969502294,,-6.084770997061284e-05,False,10
G401_SOFT_TISSUE,ACH-000096,rhabdoid,2,RANK_D20_R30,,,0.2911403372851513,0.913212575739941,0.39931255345920447,0.35696551476057964,0.11000000000000001,0.07658215063340347,0.0002932908929478284,0.0009199581696150982,-0.0012159382121129103,,-0.00017647895799849378,False,10
GCIY_STOMACH,ACH-000047,gastric,1,RANK_D20_R30,,,0.20963792829875763,0.8416769438928029,0.5404852489270426,0.4248645163466036,0.28,0.10664105057942434,0.0013793741969408135,0.005538060159186342,-0.0005932652940119354,,0.00017368354462377056,False,10
GP2D_LARGE_INTESTINE,ACH-000982,colorectal,1,RANK_D20_R30,,,0.26165620538985074,0.917041068441447,0.41658004516163327,0.33306475200578345,0.16999999999999998,0.1012695686190991,0.0004352308602164623,0.0015253778234569637,0.0014221006089540356,,0.00028715403302165265,False,10
HCC1143_BREAST,ACH-000374,breast,2,RANK_D20_R30,,,0.3005796873767999,0.9184066425911077,0.4220769260237791,0.32473037864316123,0.22000000000000003,0.03543515222994784,-9.89700204321875e-05,-0.0003023980927505665,0.0004514331552891715,,0.0007033066211390993,False,10
HCC1195_LUNG,ACH-000868,lung,0,RANK_D20_R30,,,0.34350294201461135,0.9009754192264495,0.43954387982090976,0.33912825146342557,0.18000000000000002,0.04512121630571216,-2.5818055311932486e-05,-6.77182939740062e-05,0.00012074083865404317,,-0.00035236624790724314,False,10
HCC1419_BREAST,ACH-000277,breast,3,RANK_D20_R30,,,0.41683041214406397,0.9484643908577337,0.29497238001908804,0.23818417077149173,0.05,0.05438008345860268,-0.0003944205527436906,-0.0008974725413521956,-0.0006835610439212547,,-0.0009376691395950876,False,10
HEC1B_ENDOMETRIUM,ACH-000941,uterus,4,RANK_D20_R30,,,0.2608843239904309,0.9051724153564933,0.439156387965077,0.34078928718012247,0.2,0.10533087710646383,0.0016303320538096355,0.005656651118041589,-0.0009196054991343905,,0.00034209270024793126,False,10
HEP3B217_LIVER,ACH-000625,liver,3,RANK_D20_R30,,,0.4979815916339718,0.9621360543922,0.2622119209562885,0.20462983836637041,0.08,0.046572223928270026,-0.0007735836631146964,-0.001494618969607453,-0.0013873448590861481,,-0.00139513713211864,False,10
HS766T_PANCREAS,ACH-000178,pancreas,2,RANK_D20_R30,,,0.5644930969002149,0.9025153919243568,0.435434831613281,0.36646326318513056,0.08,0.1577537532346118,0.005971068348084474,0.00954658457290436,0.0040960755317314135,,0.004160054015219128,False,10
HS852T_SKIN,ACH-000274,skin,4,RANK_D20_R30,,,0.5610919773626192,0.9381990690165196,0.32489986550189703,0.27986648776920797,0.06,0.10859704902209596,0.003967645241006568,0.006634279621671513,0.0002292664003528122,,-0.0001389877878082979,False,10
HUCCT1_BILIARY_TRACT,ACH-000976,bile_duct,3,RANK_D20_R30,,,0.35408273886714753,0.820555526502342,0.5902419320881718,0.43784142986413305,0.27,0.26741960988395597,0.009660043435476273,0.022386298898932844,0.004589195535280977,,0.004643176266330762,False,10
IGR1_SKIN,ACH-000882,skin,2,RANK_D20_R30,,,0.2913763676503129,0.8523107918885834,0.5208917504464288,0.4034839862472699,0.2,0.197861545279742,0.004743544697573432,0.013875436673710495,-0.0006397927302556061,,-0.0002496309277488784,False,10
IGROV1_OVARY,ACH-000966,ovary,4,RANK_D20_R30,,,0.2148845951859038,0.8731556975553406,0.4994254172732144,0.3868935920547103,0.2,0.10308475468149637,0.0011857419423423887,0.004818108677780764,-0.0014509450974095062,,-0.00018116349264091225,False,10
ISTMES1_PLEURA,ACH-000569,mesothelioma,0,RANK_D20_R30,,,0.31089641260481043,0.8934572502483376,0.44514541073026126,0.37216268611918585,0.15,0.05073016086289674,-0.0002705684765509364,-0.0007775624203498754,-0.0006934831276186326,,0.00024010885314157404,False,10
J82_URINARY_TRACT,ACH-000396,urinary_tract,0,RANK_D20_R30,,,0.2184079009366461,0.8915384328520481,0.46919576150334824,0.3577489484082367,0.25,0.049076787330050275,-0.0007364759824526057,-0.0030062861298201238,-0.0014029208029100182,,0.0015841424812235994,False,10
JHH5_LIVER,ACH-000734,liver,4,RANK_D20_R30,,,0.370128733170994,0.8919298274246598,0.4310715830034482,0.34390905677867595,0.16999999999999998,0.05455812175300293,-0.003910468486485574,-0.009423379407535237,-0.004255784361507475,,0.0004025766079575055,False,10
KNS42_CENTRAL_NERVOUS_SYSTEM,ACH-000622,central_nervous_system,3,RANK_D20_R30,,,0.2902945290555352,0.9670115566074202,0.3201781681319271,0.26192091298508435,0.12,0.05960484419747836,-0.0010213722032847983,-0.003402333235102195,-0.0021936721066926346,,-0.0024060588540066874,False,10
KNS60_CENTRAL_NERVOUS_SYSTEM,ACH-000445,central_nervous_system,4,RANK_D20_R30,,,0.2787699253504445,0.9345307157147227,0.38758115967666096,0.2931057706243328,0.24,0.11646825222418526,0.002258606631582949,0.007571610421310049,0.0006673054091252961,,-0.00019676207602048468,False,10
KNS81_CENTRAL_NERVOUS_SYSTEM,ACH-000479,central_nervous_system,0,RANK_D20_R30,,,0.34291617729276824,0.8919289997465099,0.45047044863322233,0.3597644601760648,0.18,0.10004696809371968,0.0017935914807135633,0.004665152481216794,0.0001811350994986305,,-0.00021293358665436246,False,10
KYSE270_OESOPHAGUS,ACH-000873,esophagus,3,RANK_D20_R30,,,0.2555813789730168,0.8870660248479224,0.47485197984553695,0.3675565862679528,0.25,0.024478103359193624,-0.003650734635360142,-0.012670886563709516,-0.0026903931442884277,,-0.003151437889698405,False,10
LI7_LIVER,ACH-000471,liver,1,RANK_D20_R30,,,0.4272833539491485,0.9689559895474831,0.2613344391015251,0.2079477099782759,0.11,0.03449485636915721,-0.001446770662149044,-0.0032808605475366237,9.349278385106796e-05,,-0.00014403512920779793,False,10
LK2_LUNG,ACH-000769,lung,3,RANK_D20_R30,,,0.3102744613264739,0.9718781503984211,0.27545950384405404,0.22427736747679683,0.15,0.06702232052089616,-0.000732597933643997,-0.002294729387948058,-0.0017969736561733174,,-0.001725399142584405,False,10
LMSU_STOMACH,ACH-000255,gastric,3,RANK_D20_R30,,,0.2386553926734571,0.8426344735368834,0.5318641962618679,0.41376013015316193,0.29000000000000004,0.18773741568477717,0.004391584161612089,0.015505621584994689,0.0007699898217866097,,0.0010630405140153176,False,10
LN229_CENTRAL_NERVOUS_SYSTEM,ACH-000595,central_nervous_system,1,RANK_D20_R30,,,0.31241281136696086,0.8647514882420528,0.49203592959002335,0.37658252793673985,0.21000000000000002,0.11093646052110544,0.0015289310344241969,0.00423204599597804,-1.8639537161080355e-05,,-0.00013529828161418234,False,10
LNCAPCLONEFGC_PROSTATE,ACH-000977,prostate,4,RANK_D20_R30,,,0.2686417234034024,0.9979548578560423,0.2814981447805223,0.23796125639135926,0.16999999999999998,0.12902717291202861,0.00042713135696326177,0.0015867148528676545,-0.003088424451756222,,-0.0008337196035804184,False,10
LOVO_LARGE_INTESTINE,ACH-000950,colorectal,0,RANK_D20_R30,,,0.2919330739664163,0.8406254174781681,0.5425201089008026,0.4145803455594791,0.26,0.16273988883718427,0.003924099607778064,0.011299500348473157,-0.0018458395781563164,,-3.0318254834627023e-05,False,10
LUDLU1_LUNG,ACH-000390,lung,2,RANK_D20_R30,,,0.32186789332694976,0.9329698394815731,0.37326245505902533,0.2860002953479243,0.2,0.06763713681076557,-0.0006020667688811376,-0.001745157402666564,-0.00031705738239506953,,-2.6120341903357325e-05,False,10
MALME3M_SKIN,ACH-000477,skin,0,RANK_D20_R30,,,0.5995352041650831,0.9228138225978831,0.37367549409289186,0.2878785669126655,0.11000000000000001,0.1604465416528084,0.008186933251023043,0.012601453786606931,0.0004325494592624102,,-0.0005767805578821283,False,10
MDAMB435S_SKIN,ACH-000884,skin,1,RANK_D20_R30,,,0.27145764875218037,0.8820038178258994,0.4882682262509713,0.37623192887507784,0.2,0.07983252595711089,-0.001299699537789245,-0.0042229053394741145,0.00023743534028841662,,0.00011614373680240986,False,10
MDAMB468_BREAST,ACH-000849,breast,0,RANK_D20_R30,,,0.2605182489247559,0.9014155729451669,0.45700953400434546,0.32071075953377565,0.3,0.07683297413985839,0.0007147204189513756,0.0024729941898646857,0.0005209310609625151,,-0.0002159829726031126,False,10
MIAPACA2_PANCREAS,ACH-000601,pancreas,0,RANK_D20_R30,,,0.2630401378041574,0.7956421167340827,0.6274845215632933,0.4757379322068542,0.22000000000000003,0.0671793668754802,-0.00034958959576075754,-0.0010574363604021197,-0.0014670758294499375,,0.000969437356320102,False,10
MSTO211H_PLEURA,ACH-000335,mesothelioma,2,RANK_D20_R30,,,0.23572142584276165,0.8036746137311354,0.585474558072036,0.4467890788748319,0.26,0.10617385525347027,0.0007615212175198227,0.0025963497724069695,0.00042256412521435305,,0.001755768114468842,False,10
NCIH1048_LUNG,ACH-000866,lung,4,RANK_D20_R30,,,0.40726067553508655,0.957739698066531,0.27890910629186705,0.23968773818005365,0.09,0.10070175880559155,0.0019635464490485033,0.004617598742575613,0.001459207086189962,,-0.00013336457155926906,False,10
NCIH1299_LUNG,ACH-000510,lung,3,RANK_D20_R30,,,0.1780988857730921,0.8021935408183908,0.5997825512929688,0.4559172979490351,0.4,0.15055114723837534,0.00222610785441274,0.010026841741447856,-0.0007704127189445131,,-0.00055968149114341,False,10
NCIH1355_LUNG,ACH-000666,lung,1,RANK_D20_R30,,,0.33334210492222033,0.8826057474140404,0.45248441960407926,0.36092756207653487,0.14,0.014096468986531701,-0.0020435428694113855,-0.005410785661326245,-0.0014895618525101462,,-0.00025470931808430075,False,10
NCIH1573_LUNG,ACH-000916,lung,4,RANK_D20_R30,,,0.3723174467327427,0.9325275519962168,0.35218889937186826,0.2883049593679142,0.14,0.07065202178202612,0.0007128570766020137,0.001785462568032803,-0.00014544907604618906,,0.00018278079529948643,False,10
NCIH1581_LUNG,ACH-000015,lung,2,RANK_D20_R30,,,0.24530399572956593,0.8964126844685784,0.4380545832179835,0.3647505445108523,0.19,0.1406233079303155,0.002258846402565323,0.008254486689071583,-0.0005248817418113394,,-6.47377324064502e-06,False,10
NCIH1650_LUNG,ACH-000035,lung,4,RANK_D20_R30,,,0.35039911912366534,0.9331086088304574,0.3570071776432242,0.295925139351789,0.16999999999999998,0.06106733237052872,0.00034288931052833815,0.0009131100795291003,0.0006694494221790581,,-4.118974986305757e-05,False,10
NCIH1693_LUNG,ACH-000021,lung,3,RANK_D20_R30,,,0.2429751204189735,0.836394169113876,0.538770806569366,0.43363730317816096,0.35,0.05913000525162929,-0.0011991749026680765,-0.004127924268994221,0.0003398145066264846,,0.0004919183052262965,False,10
NCIH1793_LUNG,ACH-000888,lung,2,RANK_D20_R30,,,0.3199361725186309,0.9404423342918717,0.35387494317800033,0.2795684433575963,0.14,0.06565699087526922,0.00027602806421461734,0.0008113758284863382,-0.00041178471888470014,,-0.0002576027423558669,False,10
NCIH1915_LUNG,ACH-000434,lung,2,RANK_D20_R30,,,0.34173992394290953,0.869620904753155,0.49241941063710865,0.39902872691528235,0.16999999999999998,0.1044170683272907,0.0018429758461597223,0.004689795398454488,-0.00024671785738100693,,0.00031584775505166807,False,10
NCIH2126_LUNG,ACH-000785,lung,1,RANK_D20_R30,,,0.2869059651711487,0.9595527875742931,0.33829212228762245,0.2501055093225857,0.25,0.06566972253776222,-0.0003669293823888031,-0.0012271899313911483,0.001578011370929333,,-0.0006278882670038843,False,10
NCIH2347_LUNG,ACH-000875,lung,0,RANK_D20_R30,,,0.4852922879640379,0.9129763707042724,0.41042325358300463,0.316485713644112,0.11,0.12481987520248111,0.0031267037555491872,0.005882241935029953,0.0010390687268427845,,-0.000391278335604317,False,10
NCIH23_LUNG,ACH-000900,lung,0,RANK_D20_R30,,,0.27399058040183144,0.8923293973417357,0.45260694148723585,0.3409389216690516,0.26,0.13799944041719966,0.0028017592210081155,0.009124737476420619,-6.003808033105962e-05,,0.0004962853310481741,False,10
NCIH2444_LUNG,ACH-000186,lung,2,RANK_D20_R30,,,0.32867010883011194,0.8525850144996766,0.5341155563757487,0.40597733863265545,0.26,0.16798627252430895,0.0044234537997172585,0.011474637700990331,-0.0007702719214990328,,-0.0009927279965150637,False,10
NCIH322_LUNG,ACH-000837,lung,4,RANK_D20_R30,,,0.31919011651238904,0.9117455699122881,0.4049047489504267,0.32779006724078324,0.18,0.0714201720634791,0.0002346337302380208,0.0006702158150571069,-0.0004230387505591571,,-9.262060120374116e-05,False,10
NCIH522_LUNG,ACH-000343,lung,1,RANK_D20_R30,,,0.325003502468161,0.9641703216033329,0.28099568844153416,0.24331682031016136,0.14,0.18746585766334456,0.004565315997298147,0.013543676175511332,-0.0007425563715333094,,0.0001774936398377669,False,10
NCIH838_LUNG,ACH-000416,lung,4,RANK_D20_R30,,,0.21146571289792715,0.9047194589391742,0.46443129387373727,0.36017277103550416,0.24,0.15006182894714246,0.002579270257603017,0.011034961459888692,0.0027308426580924527,,-0.0009207676944255616,False,10
NCIH841_LUNG,ACH-000292,lung,1,RANK_D20_R30,,,0.2372195762393977,0.89662680414359,0.4451472614899377,0.3630562769249801,0.25,0.18982551705094688,0.004313931894628975,0.016305513353041312,-0.0007706585087613183,,0.00019099087145918459,False,10
NUGC3_STOMACH,ACH-000911,gastric,4,RANK_D20_R30,,,0.3121731287707738,0.872484679208384,0.48619133372442597,0.38862317776400457,0.18,0.10927009090183203,0.0019261502399534058,0.005383347954483586,5.359294146789484e-05,,0.00043876030331257976,False,10
OAW42_OVARY,ACH-000704,ovary,3,RANK_D20_R30,,,0.1779325648645234,0.8155622356785843,0.5754235509634458,0.4279933703002593,0.37,0.11677620022745071,0.000684043037139731,0.00313534326386411,-0.0013933780660403128,,-0.00035628973549189924,False,10
OSRC2_KIDNEY,ACH-000159,kidney,4,RANK_D20_R30,,,0.3082288694011879,0.9180957766093721,0.4013932829857609,0.335557212104171,0.15000000000000002,0.04880065255759013,-0.0012655495500829561,-0.0037695875122869538,-0.0010356130109765993,,-0.0009464864027834974,False,10
PANC0403_PANCREAS,ACH-000235,pancreas,1,RANK_D20_R30,,,0.3742138511501124,0.8602820071876003,0.5019286403765341,0.3834117930209773,0.21000000000000002,0.21029684110925329,0.008216919791099675,0.0188899160976036,0.0014658301353075998,,0.0004322612779196766,False,10
