outer_fold,component,direction,loading_rank,gene_index,gene_id,gene_symbol,loading
3,6,positive,44,4333,ENSG00000270019,RP11-141B14.1,0.022414067049710277
3,6,positive,45,12525,ENSG00000237819,AC002454.1,0.022285803732166844
3,6,positive,46,15465,ENSG00000169436,COL22A1,0.02218021852061561
3,6,positive,47,29191,ENSG00000101096,NFATC2,0.022060514692847633
3,6,positive,48,27376,ENSG00000141179,PCTP,0.022003349941195044
3,6,positive,49,5783,ENSG00000163818,LZTFL1,0.021795857558694662
3,6,positive,50,17495,ENSG00000166348,USP54,0.02176256488338965
3,7,negative,1,17436,ENSG00000197467,COL13A1,-0.028295917118428323
3,7,negative,2,19877,ENSG00000137642,SORL1,-0.028035456294110497
3,7,negative,3,30439,ENSG00000075702,WDR62,-0.02731430273784082
3,7,negative,4,10459,ENSG00000184825,HIST1H2AH,-0.0268209575408209
3,7,negative,5,1743,ENSG00000186275,NBPF12,-0.026535773836317975
3,7,negative,6,17357,ENSG00000151151,IPMK,-0.02609992499528561
3,7,negative,7,4762,ENSG00000196659,TTC30B,-0.02572996218513141
3,7,negative,8,7391,ENSG00000053900,ANAPC4,-0.025376361600453416
3,7,negative,9,20352,ENSG00000139055,ERP27,-0.024778216035208182
3,7,negative,10,9921,ENSG00000072571,HMMR,-0.024439553597866297
3,7,negative,11,21733,ENSG00000185684,EP400NL,-0.024281434058961066
3,7,negative,12,27546,ENSG00000154217,PITPNC1,-0.024141093510340283
3,7,negative,13,1709,ENSG00000168614,NBPF9,-0.023945730969393907
3,7,negative,14,30647,ENSG00000105388,CEACAM5,-0.02385170384619342
3,7,negative,15,3985,ENSG00000272711,RP11-259N19.1,-0.023621528992691262
3,7,negative,16,17815,ENSG00000273162,RP11-108L7.15,-0.02354654885661768
3,7,negative,17,21974,ENSG00000120662,MTRF1,-0.023372455023977095
3,7,negative,18,488,ENSG00000007968,E2F2,-0.023358594984076282
3,7,negative,19,16997,ENSG00000065328,MCM10,-0.022915243272279288
3,7,negative,20,5922,ENSG00000114737,CISH,-0.0227405896717263
3,7,negative,21,6037,ENSG00000168306,ACOX2,-0.022575470993395737
3,7,negative,22,12505,ENSG00000058091,CDK14,-0.022419941373502787
3,7,negative,23,23714,ENSG00000104147,OIP5,-0.022265977527559135
3,7,negative,24,30976,ENSG00000126460,PRRG2,-0.022153352246416694
3,7,negative,25,2249,ENSG00000198929,NOS1AP,-0.02210169866725967
3,7,negative,26,1192,ENSG00000024526,DEPDC1,-0.022034931027784897
3,7,negative,27,30421,ENSG00000004777,ARHGAP33,-0.02202380292380375
3,7,negative,28,19734,ENSG00000086827,ZW10,-0.022005057561392857
3,7,negative,29,16458,ENSG00000136869,TLR4,-0.021995648685209222
3,7,negative,30,6439,ENSG00000074416,MGLL,-0.02186489137427752
3,7,negative,31,1598,ENSG00000188761,BCL2L15,-0.02170188287096428
3,7,negative,32,9751,ENSG00000164266,SPINK1,-0.02168217653250992
3,7,negative,33,27946,ENSG00000080986,NDC80,-0.021678457527578188
3,7,negative,34,24355,ENSG00000183655,KLHL25,-0.02164465564260514
3,7,negative,35,17415,ENSG00000138346,DNA2,-0.021527284816799563
3,7,negative,36,5581,ENSG00000129810,SGOL1,-0.02137184632158695
3,7,negative,37,6406,ENSG00000144909,OSBPL11,-0.021229051413824866
3,7,negative,38,15443,ENSG00000261220,RP11-629O1.2,-0.021167120916498482
3,7,negative,39,7839,ENSG00000251095,RP11-115D19.1,-0.021157588047401737
3,7,negative,40,4469,ENSG00000150551,LYPD1,-0.0211492989915575
3,7,negative,41,19302,ENSG00000172927,MYEOV,-0.02109189835361231
3,7,negative,42,14582,ENSG00000104228,TRIM35,-0.021077936369230908
3,7,negative,43,18910,ENSG00000110042,DTX4,-0.0210074812332171
3,7,negative,44,22185,ENSG00000136158,SPRY2,-0.020974745602619842
3,7,negative,45,24515,ENSG00000183060,LYSMD4,-0.020865422978104554
3,7,negative,46,26202,ENSG00000261879,RP11-333E1.1,-0.020848212969661942
3,7,negative,47,27132,ENSG00000260793,RP5-882C2.2,-0.020778130021852616
3,7,negative,48,9785,ENSG00000183111,ARHGEF37,-0.020749494449651195
3,7,negative,49,5836,ENSG00000145040,UCN2,-0.02072652069212994
3,7,negative,50,29863,ENSG00000171295,ZNF440,-0.020703652229289358
3,7,positive,1,3621,ENSG00000138061,CYP1B1,0.03998521323449591
3,7,positive,2,26774,ENSG00000108691,CCL2,0.03819409498359397
3,7,positive,3,7250,ENSG00000163993,S100P,0.03721951423505111
3,7,positive,4,4409,ENSG00000072163,LIMS2,0.034476000236829486
3,7,positive,5,1965,ENSG00000188015,S100A3,0.03319415614245322
3,7,positive,6,12435,ENSG00000243566,UPK3B,0.032499773587793254
3,7,positive,7,13431,ENSG00000130962,PRRG1,0.03233225883750484
3,7,positive,8,10211,ENSG00000145945,FAM50B,0.03189080039757817
3,7,positive,9,20317,ENSG00000111266,DUSP16,0.030916508684130966
3,7,positive,10,11498,ENSG00000118503,TNFAIP3,0.030648106961855083
3,7,positive,11,20351,ENSG00000111341,MGP,0.030627529961274144
3,7,positive,12,29652,ENSG00000125650,PSPN,0.030574716395748082
3,7,positive,13,30036,ENSG00000127528,KLF2,0.03028067426570286
3,7,positive,14,22673,ENSG00000136327,NKX2-8,0.030235605099129557
3,7,positive,15,30679,ENSG00000079435,LIPE,0.030194109556884688
3,7,positive,16,17096,ENSG00000099256,PRTFDC1,0.02976446046564946
3,7,positive,17,14945,ENSG00000140396,NCOA2,0.029578819759916775
3,7,positive,18,10231,ENSG00000272142,RP11-428J1.5,0.029459062832186723
3,7,positive,19,2034,ENSG00000169231,THBS3,0.02942652868565837
3,7,positive,20,3535,ENSG00000171174,RBKS,0.029371933557827423
3,7,positive,21,23080,ENSG00000170345,FOS,0.029353450364037057
3,7,positive,22,2173,ENSG00000224259,LINC01133,0.029279240675138762
3,7,positive,23,27221,ENSG00000198933,TBKBP1,0.029257116496744295
3,7,positive,24,20751,ENSG00000167778,SPRYD3,0.029062205524767536
3,7,positive,25,31770,ENSG00000233521,RP5-1172A22.1,0.029047705462893432
3,7,positive,26,29214,ENSG00000019186,CYP24A1,0.028522417639497314
3,7,positive,27,16488,ENSG00000106852,LHX6,0.02843858802634952
3,7,positive,28,3691,ENSG00000116016,EPAS1,0.028153256883675596
3,7,positive,29,31003,ENSG00000169136,ATF5,0.027782869002201498
3,7,positive,30,27200,ENSG00000185829,ARL17A,0.027473277372261688
3,7,positive,31,18167,ENSG00000247095,MIR210HG,0.0273763843709553
3,7,positive,32,12619,ENSG00000146826,C7orf43,0.027131596227249807
3,7,positive,33,23769,ENSG00000166963,MAP1A,0.02705210930892028
3,7,positive,34,21800,ENSG00000150456,N6AMT2,0.027028279698245096
3,7,positive,35,15470,ENSG00000167632,TRAPPC9,0.026992035402813926
3,7,positive,36,439,ENSG00000158825,CDA,0.02697143972500316
3,7,positive,37,6352,ENSG00000163430,FSTL1,0.02696552243669407
3,7,positive,38,17677,ENSG00000165338,HECTD2,0.026893373360458907
3,7,positive,39,15581,ENSG00000188686,SCXA,0.02659968990584062
3,7,positive,40,13488,ENSG00000251192,ZNF674,0.026542385144105514
3,7,positive,41,9802,ENSG00000171992,SYNPO,0.02649995305321458
3,7,positive,42,4102,ENSG00000186281,GPAT2,0.026200666256359063
3,7,positive,43,22299,ENSG00000125266,EFNB2,0.02604385735591011
3,7,positive,44,3638,ENSG00000214694,ARHGEF33,0.025954642079698526
3,7,positive,45,31387,ENSG00000268516,CTD-3138B18.5,0.02594686138120302
3,7,positive,46,18742,ENSG00000135365,PHF21A,0.02591021777266296
3,7,positive,47,7017,ENSG00000090530,LEPREL1,0.02590769939784487
3,7,positive,48,1325,ENSG00000137944,CCBL2,0.025906608502416537
3,7,positive,49,3696,ENSG00000119729,RHOQ,0.02590307647325217
3,7,positive,50,316,ENSG00000116731,PRDM2,0.025854278428144452
3,8,negative,1,9097,ENSG00000250802,ZBED3-AS1,-0.031876772748094744
3,8,negative,2,12628,ENSG00000078487,ZCWPW1,-0.03165510020085302
3,8,negative,3,27978,ENSG00000198081,ZBTB14,-0.03131988619963721
3,8,negative,4,1264,ENSG00000137959,IFI44L,-0.02997133167655455
3,8,negative,5,1599,ENSG00000134262,AP4B1,-0.029527647773611682
3,8,negative,6,23444,ENSG00000179627,ZBTB42,-0.029196685656193867
3,8,negative,7,31391,ENSG00000182318,ZSCAN22,-0.028894093075278574
3,8,negative,8,10938,ENSG00000153291,SLC25A27,-0.028421472466079407
3,8,negative,9,20324,ENSG00000178878,APOLD1,-0.028090105426121302
3,8,negative,10,7698,ENSG00000163734,CXCL3,-0.028003867548393034
3,8,negative,11,7250,ENSG00000163993,S100P,-0.02786477012077916
3,8,negative,12,1852,ENSG00000143412,ANXA9,-0.027783744372263646
3,8,negative,13,10460,ENSG00000112812,PRSS16,-0.027692741460054928
3,8,negative,14,1859,ENSG00000143458,GABPB2,-0.027585456662483812
3,8,negative,15,18146,ENSG00000185885,IFITM1,-0.027422329522013126
3,8,negative,16,13850,ENSG00000158301,GPRASP2,-0.026611362654835956
3,8,negative,17,24648,ENSG00000187535,IFT140,-0.026583298713502183
3,8,negative,18,1161,ENSG00000162437,RAVER2,-0.025994735571437038
3,8,negative,19,23816,ENSG00000104154,SLC30A4,-0.025992107192619473
3,8,negative,20,32556,ENSG00000173276,ZBTB21,-0.025990335053775394
3,8,negative,21,13369,ENSG00000230797,YY2,-0.025963911362645982
3,8,negative,22,421,ENSG00000169914,OTUD3,-0.025880662825613264
3,8,negative,23,18217,ENSG00000244242,IFITM10,-0.025837177723748297
3,8,negative,24,10671,ENSG00000213654,GPSM3,-0.02567960084874674
3,8,negative,25,28938,ENSG00000131067,GGT7,-0.025635867971666875
3,8,negative,26,11423,ENSG00000118507,AKAP7,-0.025295481367220003
3,8,negative,27,29281,ENSG00000132825,PPP1R3D,-0.025267451628854038
3,8,negative,28,25596,ENSG00000102890,ELMO3,-0.02525738263907393
3,8,negative,29,30402,ENSG00000249115,HAUS5,-0.0251312358486018
3,8,negative,30,13184,ENSG00000273117,AC144652.1,-0.02506111876453888
3,8,negative,31,5267,ENSG00000085982,USP40,-0.024779732668748923
3,8,negative,32,1829,ENSG00000118292,C1orf54,-0.024774511303803527
3,8,negative,33,26178,ENSG00000129219,PLD2,-0.024576656427392114
3,8,negative,34,967,ENSG00000225762,RP11-511I2.2,-0.02453046976534721
3,8,negative,35,481,ENSG00000261326,RP5-1057J7.6,-0.02452124178196914
3,8,negative,36,11458,ENSG00000118515,SGK1,-0.024019575983730092
3,8,negative,37,30590,ENSG00000128000,ZNF780B,-0.02394328856204601
3,8,negative,38,7259,ENSG00000245468,RP11-367J11.3,-0.02390214020049063
3,8,negative,39,12457,ENSG00000075223,SEMA3C,-0.023877495871346927
3,8,negative,40,22967,ENSG00000072121,ZFYVE26,-0.023720280972038564
3,8,negative,41,30986,ENSG00000169169,CPT1C,-0.02365792460018819
3,8,negative,42,28916,ENSG00000182584,ACTL10,-0.0234577905116449
3,8,negative,43,26186,ENSG00000108515,ENO3,-0.023397851940435845
3,8,negative,44,9345,ENSG00000248175,CTC-428G20.3,-0.023363309465222644
3,8,negative,45,11372,ENSG00000146350,TBC1D32,-0.02333277882491586
3,8,negative,46,10677,ENSG00000204287,HLA-DRA,-0.023271294343133214
3,8,negative,47,19037,ENSG00000185670,ZBTB3,-0.023223832220992988
3,8,negative,48,8528,ENSG00000145506,NKD2,-0.02317273619075458
3,8,negative,49,27455,ENSG00000141376,BCAS3,-0.023165215063373667
3,8,negative,50,5376,ENSG00000146205,ANO7,-0.02315622264587921
3,8,positive,1,1941,ENSG00000163209,SPRR3,0.04060359320815228
3,8,positive,2,2752,ENSG00000230937,MIR205HG,0.033650669064782354
3,8,positive,3,29005,ENSG00000198959,TGM2,0.03152954345456084
3,8,positive,4,28960,ENSG00000061656,SPAG4,0.030459591269667595
3,8,positive,5,3574,ENSG00000021574,SPAST,0.02973346326774428
