row_index,outer_fold,b1_rmse,b4_rmse,rmse_gain_vs_b1,b4_pcc,b4_spearman,repeat,cell_line
40,3,0.556726374985067,0.559881229925139,-0.0031548549400719494,0.1987153893747509,0.14048792423494016,4,LK2_LUNG
41,3,0.5335993689870001,0.5335384320168256,6.093697017450772e-05,0.30016476546438947,0.26017864590042983,4,LMSU_STOMACH
42,1,0.5952204955636513,0.5977322895334921,-0.002511793969840803,0.28835473102320297,0.23710150997218313,4,LN229_CENTRAL_NERVOUS_SYSTEM
43,4,0.531023043703476,0.5358229999248975,-0.004799956221421486,0.19441528347023737,0.16541218972546717,4,LNCAPCLONEFGC_PROSTATE
44,0,0.5218697083636626,0.5230843964826858,-0.001214688119023144,0.3104379721000983,0.24046024420702977,4,LOVO_LARGE_INTESTINE
45,2,0.471473916427481,0.4768018300524078,-0.005327913624926794,0.2743438001843493,0.2178025492131525,4,LUDLU1_LUNG
46,0,0.7960324110525736,0.7922030841317815,0.0038293269207920755,0.30524350581956294,0.22903941711335501,4,MALME3M_SKIN
47,1,0.5368407992439481,0.5404898653524834,-0.003649066108535326,0.2797186448299039,0.21911842158838366,4,MDAMB435S_SKIN
48,0,0.49042300923665694,0.49158810009105897,-0.0011650908544020289,0.25010885766765306,0.17113501229789152,4,MDAMB468_BREAST
49,0,0.4972085749530453,0.5001621054066772,-0.0029535304536318363,0.36652595030489865,0.29104823280967745,4,MIAPACA2_PANCREAS
50,2,0.42154374324837957,0.4227730281886567,-0.001229284940277131,0.346378419680117,0.306975157610439,4,MSTO211H_PLEURA
51,4,0.6945363697919531,0.6960780157006421,-0.0015416459086889933,0.22540981655681072,0.16817895247465903,4,NCIH1048_LUNG
52,3,0.44310033044330943,0.4434367620875546,-0.0003364316442451831,0.27729434900680744,0.2256474829839551,4,NCIH1299_LUNG
53,1,0.6270606196886066,0.6302546860548739,-0.0031940663662672897,0.3107128902813819,0.26399036588480385,4,NCIH1355_LUNG
54,4,0.5458044639516862,0.5485306486982346,-0.002726184746548399,0.28820029288576154,0.2425125119651387,4,NCIH1573_LUNG
55,2,0.6181547680586706,0.6207754899045392,-0.00262072184586859,0.2306675362207932,0.20085214955272515,4,NCIH1581_LUNG
56,4,0.536479710262889,0.5380804032418706,-0.0016006929789815771,0.2688560295090689,0.21351494437088478,4,NCIH1650_LUNG
57,3,0.5220942714755377,0.5280125854647784,-0.005918313989240698,0.3387739642881452,0.30249120965257964,4,NCIH1693_LUNG
58,2,0.49752257040574605,0.4994578615311497,-0.0019352911254036376,0.25318415466370986,0.20966528507981275,4,NCIH1793_LUNG
59,2,0.6046513004385696,0.6052871673045661,-0.0006358668659964817,0.3146451349047008,0.2719636283694323,4,NCIH1915_LUNG
60,1,0.4869167000720923,0.49058342133357097,-0.003666721261478656,0.2401979513634525,0.19627358651479163,4,NCIH2126_LUNG
61,0,0.5852425874088966,0.5832027584068358,0.002039829002060789,0.3654693668983697,0.2885911517560957,4,NCIH2347_LUNG
62,0,0.513585484900628,0.514074642860347,-0.0004891579597189333,0.27254399637281806,0.214901409175697,4,NCIH23_LUNG
63,2,0.5324428232356236,0.5307081103962422,0.0017347128393814248,0.356326473358336,0.27727178658244883,4,NCIH2444_LUNG
64,4,0.5127704623218401,0.5150312136432565,-0.0022607513214164543,0.2762143656857577,0.22172069111094422,4,NCIH322_LUNG
65,1,0.5551512281203207,0.5554405099846004,-0.00028928186427967795,0.2059622231313043,0.17246062651566588,4,NCIH522_LUNG
66,4,0.5233671729709519,0.5261591973875629,-0.002792024416610972,0.21947566631964074,0.18090855088912408,4,NCIH838_LUNG
67,1,0.5757529800405938,0.5773795826948175,-0.0016266026542236522,0.21762302386801594,0.1912105981694072,4,NCIH841_LUNG
68,4,0.5658826363263659,0.5670751222928033,-0.0011924859664373955,0.3095032352434255,0.24849518549553068,4,NUGC3_STOMACH
69,3,0.4604845454079817,0.4649029673324141,-0.00441842192443237,0.3050981359318356,0.25872738435921383,4,OAW42_OVARY
70,4,0.5236837262120304,0.5294345211002721,-0.005750794888241706,0.2599659441779,0.22919139117913145,4,OSRC2_KIDNEY
71,1,0.5680807304670626,0.5651198606664782,0.002960869800584409,0.3698586144399844,0.2929174806497708,4,PANC0403_PANCREAS
72,3,0.5524810690662085,0.555250907475533,-0.002769838409324432,0.23348217423279416,0.15141314165963146,4,PATU8988S_PANCREAS
73,2,0.5350784948598473,0.5392169492173727,-0.004138454357525467,0.13498482077154816,0.10506193336286154,4,PC3_PROSTATE
74,4,0.5583716074221412,0.5642100663632644,-0.005838458941123226,0.2864208422912013,0.2636428602777319,4,QGP1_PANCREAS
75,0,0.517438304331483,0.5195788156059323,-0.0021405112744493637,0.27954629745330645,0.22365691901148838,4,RCC10RGB_KIDNEY
76,4,0.49215418252352927,0.492260331466148,-0.00010614894261873342,0.2193449346150844,0.19355839019870738,4,RH30_SOFT_TISSUE
77,3,0.6973747250768225,0.6932977338170746,0.00407699125974792,0.34025002372048463,0.2797947655944171,4,SKMEL24_SKIN
78,1,0.5523590440953732,0.5532474980578191,-0.0008884539624459675,0.2535701434663861,0.21822068519507198,4,SKUT1_SOFT_TISSUE
79,4,0.6214375331419615,0.6247341098449581,-0.0032965767029966564,0.20365373947897203,0.15766878269830492,4,SNB75_CENTRAL_NERVOUS_SYSTEM
80,2,0.607437094314775,0.6075845686590449,-0.00014747434426987116,0.3430161598513581,0.2685696519393387,4,SNU1041_UPPER_AERODIGESTIVE_TRACT
81,2,0.5243538067116493,0.5261089919249486,-0.001755185213299315,0.2565535410098674,0.22667732770166657,4,SNU1105_CENTRAL_NERVOUS_SYSTEM
82,1,0.678735053454402,0.6775348310998928,0.0012002223545092283,0.3429307823291468,0.2827234978003318,4,SNU1214_UPPER_AERODIGESTIVE_TRACT
83,4,0.4974292297477645,0.5014817239087196,-0.0040524941609551,0.2696098014572312,0.24580591648728706,4,SNU245_BILIARY_TRACT
84,0,0.4609571964966254,0.46097159019246614,-1.4393695840719811e-05,0.2751292650788508,0.22054325520775622,4,SNU685_ENDOMETRIUM
85,3,0.5546256580479,0.5546835336506437,-5.787560274372883e-05,0.31120404601154594,0.2240931118021722,4,SW480_LARGE_INTESTINE
86,2,0.5595756960712327,0.5617960919309429,-0.0022203958597102336,0.2815580368159141,0.25137988622164487,4,SW48_LARGE_INTESTINE
87,2,0.5361965387078129,0.5383031901443369,-0.0021066514365239986,0.2889771322297139,0.23474967419141582,4,SW579_THYROID
88,3,0.5639550523363083,0.5613498178217582,0.002605234514550081,0.4014972485779277,0.32114117681424054,4,SW900_LUNG
89,4,0.6210947681902528,0.6271640909402721,-0.006069322750019368,0.2255013158615233,0.17986688781858598,4,TE11_OESOPHAGUS
90,0,0.5186929310710022,0.5216627685748333,-0.002969837503831063,0.2906246087981963,0.23581103769416525,4,TE6_OESOPHAGUS
91,1,0.44926318010470523,0.4504342648857972,-0.0011710847810919578,0.25375987932199817,0.20575128150083447,4,TEN_ENDOMETRIUM
92,1,0.5550841799782702,0.5582311497626886,-0.0031469697844184186,0.26123394706172404,0.22127391622981643,4,TUHR4TKB_KIDNEY
93,0,0.6104251291445144,0.6119950218784619,-0.0015698927339474755,0.3244590860705961,0.25927249223427834,4,UACC257_SKIN
