cell_line,outer_fold,component,observed_score,predicted_score,explained_variance_ratio,observed_test_response_used_for_fit
A2780_OVARY,0,17,-2.282501973599562,-0.4906492340145027,0.016926046455329198,False
A2780_OVARY,0,18,-2.764207338004259,0.44087611064656745,0.016361539588049298,False
A2780_OVARY,0,19,-2.8017916880895415,-0.3985789282250794,0.01607243223060492,False
A2780_OVARY,0,20,-2.633152068242067,-1.5728779550784944,0.015388815828567983,False
AGS_STOMACH,0,1,0.9585168191878211,1.0915550731736192,0.05553688946113453,False
AGS_STOMACH,0,2,1.5306677543641263,2.123679602978535,0.03903005911200724,False
AGS_STOMACH,0,3,1.495799573519275,1.9623425265346468,0.03578663602466285,False
AGS_STOMACH,0,4,-2.349914017031719,-0.508251072816709,0.03214305828721827,False
AGS_STOMACH,0,5,-0.13502331615980206,-1.066538878636302,0.02958947463965877,False
AGS_STOMACH,0,6,0.9555659184203549,1.8712490205728636,0.02933470580615556,False
AGS_STOMACH,0,7,-0.4326975591728254,-3.5724913249542505,0.023540764245296095,False
AGS_STOMACH,0,8,0.8880519896800131,-0.03559085697542831,0.02278223756126588,False
AGS_STOMACH,0,9,-1.8855310582687081,-3.323067485116628,0.022171650152042307,False
AGS_STOMACH,0,10,-2.567378803033548,-3.4119104663760447,0.021498362504201927,False
AGS_STOMACH,0,11,-0.0066382088605929646,-0.30905433239655816,0.021005602085431934,False
AGS_STOMACH,0,12,0.2054667571628772,0.14646449732742867,0.020861858260621872,False
AGS_STOMACH,0,13,0.4416787734382651,0.3050985870593908,0.020018410335138008,False
AGS_STOMACH,0,14,2.072771957787673,-0.16539518164333206,0.019644318307884757,False
AGS_STOMACH,0,15,-2.1068522561924885,-1.3377932838377766,0.019137768275404216,False
AGS_STOMACH,0,16,-0.4045082528055364,-0.8426415863092259,0.01840862265956599,False
AGS_STOMACH,0,17,-0.398582778074225,-1.3103555874912327,0.016926046455329198,False
AGS_STOMACH,0,18,-0.7703275538911425,1.2887942180573175,0.016361539588049298,False
AGS_STOMACH,0,19,-1.853949961257,-2.3036559369579375,0.01607243223060492,False
AGS_STOMACH,0,20,-1.339610882627394,-0.3976429262990896,0.015388815828567983,False
BEN_LUNG,0,1,12.74580374720611,-1.1942882850655365,0.05553688946113453,False
BEN_LUNG,0,2,-0.1760818823669956,-1.2541292846542909,0.03903005911200724,False
BEN_LUNG,0,3,-1.1150878986781891,0.9246449881383859,0.03578663602466285,False
BEN_LUNG,0,4,7.0357813005625855,7.496547161231698,0.03214305828721827,False
BEN_LUNG,0,5,0.580301906714602,5.333197773904405,0.02958947463965877,False
BEN_LUNG,0,6,-3.7045409672297005,4.372621541120552,0.02933470580615556,False
BEN_LUNG,0,7,-2.4945516144051445,-2.2415466060794573,0.023540764245296095,False
BEN_LUNG,0,8,-1.7583788840803527,0.7974663424896176,0.02278223756126588,False
BEN_LUNG,0,9,1.6009321157089722,2.984436403420226,0.022171650152042307,False
BEN_LUNG,0,10,-1.1794232108692417,-0.23794252118270864,0.021498362504201927,False
